transaction_id,customer_id,timestamp,amount,transaction_type,location,device,merchant_category,is_suspicious
T013426,C1443,2025-09-04 10:05:12.988110,178.07,debit,Bangalore,Mobile Banking,Electronics,0
T013427,C0681,2026-01-29 09:40:12.988110,1516.17,debit,Hyderabad,Online,Fuel,0
T013428,C0973,2025-10-26 05:59:12.988110,9020.28,debit,Chennai,Mobile Banking,Electronics,0
T013429,C0799,2026-01-24 22:06:12.988110,6513.98,debit,Bangalore,POS,Grocery,0
T013430,C0085,2025-09-03 01:37:12.988110,4862.17,credit,Delhi,ATM,Utilities,0
T013431,C0416,2025-08-26 05:50:12.988110,11624.43,debit,Chennai,Mobile Banking,Travel,0
T013432,C0694,2025-09-27 18:15:12.988110,1533.48,debit,Chennai,Mobile Banking,Electronics,0
T013433,C0482,2025-12-08 17:29:12.988110,4310.01,debit,Hyderabad,Mobile Banking,Grocery,0
T013434,C0456,2025-12-19 22:28:12.988110,159.14,credit,Delhi,ATM,Shopping,0
T013435,C0827,2025-09-18 10:54:12.988110,11128.42,credit,Chennai,POS,Grocery,0
T013436,C0297,2025-12-12 08:25:12.988110,2968.65,debit,Kolkata,Online,Travel,0
T013437,C1136,2025-12-07 23:37:12.988110,979.29,credit,Chennai,POS,Grocery,0
T013438,C1986,2025-10-04 03:47:12.988110,1367.69,debit,Mumbai,ATM,Shopping,0
T013439,C1254,2026-01-12 08:45:12.988110,9427.24,debit,Mumbai,Online,Grocery,0
T013440,C1120,2026-01-13 20:13:12.988110,575.97,debit,Delhi,POS,Grocery,0
T013441,C0950,2025-12-27 06:07:12.988110,12964.87,debit,Bangalore,POS,Restaurant,0
T013442,C0680,2025-12-24 06:52:12.988110,2337.73,credit,Delhi,POS,Electronics,0
T013443,C0378,2025-10-31 01:32:12.988110,1445.65,debit,Mumbai,Online,Shopping,1
T013444,C1180,2025-09-07 20:17:12.988110,2016.28,credit,Delhi,POS,Restaurant,0
T013445,C0421,2025-12-02 02:00:12.988110,2629.55,credit,Hyderabad,ATM,Travel,0
T013446,C0105,2025-12-02 03:55:12.988110,3971.62,debit,Chennai,ATM,Fuel,0
T013447,C1729,2025-12-28 13:12:12.988110,4419.21,debit,Bangalore,Mobile Banking,Electronics,0
T013448,C0330,2025-11-23 10:09:12.988110,2969.4,debit,Kolkata,POS,Shopping,0
T013449,C0439,2025-08-27 03:03:12.988110,2956.24,debit,Hyderabad,Online,Utilities,0
T013450,C1156,2025-11-07 13:16:12.988110,1679.46,debit,Kolkata,POS,Utilities,0
T013451,C1891,2025-11-15 10:30:12.988110,2421.0,credit,Mumbai,ATM,Restaurant,0
T013452,C0382,2025-10-28 14:46:12.988110,3147.47,debit,Kolkata,ATM,Utilities,0
T013453,C0138,2025-11-17 14:07:12.988110,4551.39,debit,Mumbai,ATM,Travel,0
T013454,C0943,2025-12-26 00:24:12.988110,700.33,credit,Mumbai,ATM,Grocery,0
T013455,C0843,2025-09-16 08:05:12.988110,7219.06,credit,Kolkata,ATM,Shopping,0
T013456,C0270,2025-12-05 13:14:12.988110,5706.1,debit,Bangalore,ATM,Travel,0
T013457,C1574,2025-12-11 12:24:12.988110,1774.58,credit,Hyderabad,Online,Grocery,0
T013458,C0396,2026-01-11 14:12:12.988110,3074.86,debit,Mumbai,Online,Fuel,0
T013459,C1581,2025-10-04 05:33:12.988110,14680.62,debit,Chennai,ATM,Utilities,0
T013460,C0913,2026-01-19 02:25:12.988110,103.45,debit,Kolkata,POS,Utilities,1
T013461,C0464,2025-09-13 00:40:12.988110,8339.35,debit,Delhi,Mobile Banking,Travel,1
T013462,C1699,2025-08-22 00:33:12.988110,3584.38,debit,Kolkata,Online,Utilities,1
T013463,C0450,2025-10-26 15:54:12.988110,4822.32,debit,Bangalore,Online,Shopping,0
T013464,C1355,2025-11-27 01:58:12.988110,5768.5,debit,Bangalore,POS,Fuel,1
T013465,C1277,2025-08-14 12:44:12.988110,3044.22,debit,Delhi,Mobile Banking,Shopping,0
T013466,C1705,2025-08-15 23:08:12.988110,1065.1,debit,Mumbai,Mobile Banking,Shopping,0
T013467,C1987,2025-10-23 20:25:12.988110,12017.03,debit,Bangalore,POS,Travel,0
T013468,C1309,2025-12-18 05:14:12.988110,6739.04,debit,Kolkata,ATM,Grocery,0
T013469,C1298,2025-12-14 02:29:12.988110,4100.24,debit,Kolkata,Mobile Banking,Utilities,1
T013470,C0020,2026-01-17 05:56:12.988110,2975.17,debit,Chennai,ATM,Utilities,0
T013471,C0239,2026-01-27 02:56:12.988110,3459.06,debit,Delhi,Mobile Banking,Grocery,1
T013472,C1294,2025-08-18 21:24:12.988110,8673.25,credit,Hyderabad,ATM,Electronics,0
T013473,C0418,2025-09-08 11:20:12.988110,62.91,credit,Kolkata,POS,Shopping,0
T013474,C1969,2025-11-14 18:28:12.988110,10024.83,credit,Mumbai,ATM,Electronics,0
T013475,C1334,2025-11-21 02:32:12.988110,239.4,debit,Bangalore,Mobile Banking,Restaurant,1
T013476,C1055,2025-12-28 16:03:12.988110,4784.43,debit,Kolkata,POS,Fuel,0
T013477,C1850,2025-08-15 09:43:12.988110,2025.75,debit,Hyderabad,Online,Restaurant,0
T013478,C1128,2025-12-12 12:25:12.988110,5669.69,debit,Delhi,POS,Restaurant,0
T013479,C1706,2025-09-21 08:31:12.988110,447.12,debit,Delhi,Online,Shopping,0
T013480,C0186,2025-09-24 22:53:12.988110,4062.27,credit,Bangalore,Online,Grocery,0
T013481,C1152,2025-09-14 04:05:12.988110,9663.19,debit,Chennai,POS,Shopping,0
T013482,C1234,2025-10-04 02:35:12.988110,3412.4,debit,Chennai,POS,Fuel,1
T013483,C1438,2025-12-12 21:18:12.988110,440.59,debit,Bangalore,POS,Electronics,0
T013484,C1305,2025-10-04 11:57:12.988110,190.47,debit,Chennai,Mobile Banking,Restaurant,0
T013485,C1983,2026-02-05 16:32:12.988110,4853.75,debit,Mumbai,ATM,Electronics,0
T013486,C0253,2026-01-02 07:41:12.988110,360.33,credit,Mumbai,POS,Shopping,0
T013487,C0019,2026-01-06 12:09:12.988110,369.79,credit,Hyderabad,ATM,Shopping,0
T013488,C0712,2025-09-20 06:50:12.988110,2770.75,credit,Bangalore,ATM,Shopping,0
T013489,C1756,2025-10-23 06:08:12.988110,1175.5,debit,Bangalore,Online,Travel,0
T013490,C1160,2025-11-05 10:30:12.988110,1142.01,debit,Delhi,ATM,Fuel,0
T013491,C0223,2025-11-15 12:22:12.988110,3279.03,debit,Chennai,Online,Travel,0
T013492,C0003,2026-01-14 22:38:12.988110,1648.09,debit,Chennai,Online,Grocery,0
T013493,C1987,2025-09-18 01:49:12.988110,1237.61,credit,Mumbai,ATM,Grocery,0
T013494,C1260,2025-08-21 00:04:12.988110,3612.0,debit,Hyderabad,Mobile Banking,Electronics,1
T013495,C0854,2025-09-24 16:12:12.988110,1718.68,debit,Hyderabad,POS,Grocery,0
T013496,C1489,2025-11-08 19:38:12.988110,418.11,debit,Delhi,Mobile Banking,Fuel,0
T013497,C0228,2025-10-14 00:27:12.988110,5740.15,credit,Chennai,ATM,Fuel,0
T013498,C0913,2026-01-12 07:04:12.988110,4404.71,credit,Kolkata,Mobile Banking,Electronics,0
T013499,C1678,2025-12-30 23:56:12.988110,1192.03,credit,Kolkata,ATM,Restaurant,0
T013500,C0499,2025-11-13 13:02:12.988110,4364.32,debit,Mumbai,Online,Fuel,0
T013501,C0521,2025-12-25 19:05:12.988110,15571.41,debit,Bangalore,ATM,Travel,0
T013502,C0702,2026-01-07 01:38:12.988110,15672.51,debit,Chennai,Online,Travel,1
T013503,C1886,2025-12-27 06:27:12.988110,3795.82,debit,Chennai,Mobile Banking,Grocery,0
T013504,C0917,2025-11-15 11:27:12.988110,515.87,debit,Delhi,Mobile Banking,Fuel,0
T013505,C1996,2026-02-02 10:14:12.988110,3064.16,credit,Hyderabad,ATM,Electronics,0
T013506,C1701,2025-11-03 00:51:12.988110,136.77,credit,Delhi,POS,Travel,0
T013507,C1163,2025-10-24 16:17:12.988110,2682.44,debit,Chennai,ATM,Electronics,0
T013508,C1300,2025-12-23 02:53:12.988110,12007.54,debit,Bangalore,Mobile Banking,Grocery,1
T013509,C0291,2026-02-03 20:17:12.988110,3150.33,debit,Mumbai,Mobile Banking,Shopping,0
T013510,C1077,2026-01-18 03:03:12.988110,3997.96,debit,Hyderabad,Mobile Banking,Electronics,0
T013511,C1711,2025-10-08 21:25:12.988110,860.09,credit,Kolkata,POS,Restaurant,0
T013512,C1134,2025-10-16 06:18:12.988110,78.87,debit,Chennai,Online,Restaurant,0
T013513,C0715,2025-12-16 10:01:12.988110,25091.31,credit,Bangalore,ATM,Utilities,0
T013514,C0948,2025-12-02 14:23:12.988110,2064.39,debit,Chennai,Online,Utilities,0
T013515,C0648,2025-09-24 21:40:12.988110,1638.01,debit,Hyderabad,ATM,Utilities,0
T013516,C1028,2025-10-04 14:51:12.988110,4234.78,debit,Bangalore,POS,Grocery,0
T013517,C1691,2026-01-04 14:38:12.988110,6838.71,credit,Hyderabad,Mobile Banking,Shopping,0
T013518,C0684,2025-09-20 10:22:12.988110,1447.8,debit,Kolkata,POS,Travel,0
T013519,C1960,2025-12-08 02:31:12.988110,3712.99,debit,Kolkata,Online,Fuel,1
T013520,C0870,2025-11-02 04:21:12.988110,2022.1,debit,Bangalore,POS,Grocery,0
T013521,C1071,2025-08-30 07:29:12.988110,3278.92,debit,Bangalore,ATM,Electronics,0
T013522,C0094,2025-10-02 09:04:12.988110,879.57,credit,Chennai,Mobile Banking,Restaurant,0
T013523,C0940,2026-01-07 08:17:12.988110,3567.96,debit,Mumbai,Online,Restaurant,0
T013524,C0560,2025-11-27 22:46:12.988110,242.52,debit,Chennai,ATM,Utilities,0
T013525,C1776,2025-09-25 07:49:12.988110,9162.82,debit,Mumbai,Online,Shopping,0
T013526,C1883,2026-01-13 03:11:12.988110,4939.73,debit,Mumbai,POS,Shopping,0
T013527,C0213,2025-08-31 16:51:12.988110,14192.82,credit,Bangalore,POS,Utilities,0
T013528,C0436,2025-09-18 00:04:12.988110,4578.1,credit,Mumbai,ATM,Travel,0
T013529,C0852,2025-11-11 21:10:12.988110,1005.48,credit,Kolkata,ATM,Travel,0
T013530,C0508,2025-10-07 07:43:12.988110,3308.73,debit,Delhi,Online,Grocery,0
T013531,C0836,2025-11-23 09:50:12.988110,5463.58,credit,Mumbai,POS,Travel,0
T013532,C0651,2025-12-14 17:05:12.988110,2343.81,credit,Chennai,POS,Utilities,0
T013533,C0205,2025-12-20 07:24:12.988110,4022.07,debit,Chennai,Online,Shopping,0
T013534,C0381,2025-12-29 14:40:12.988110,887.8,debit,Bangalore,ATM,Travel,0
T013535,C1097,2025-08-29 07:49:12.988110,7505.7,credit,Kolkata,Online,Fuel,0
T013536,C1540,2026-01-01 22:59:12.988110,12013.68,debit,Delhi,ATM,Shopping,0
T013537,C1100,2025-09-11 03:46:12.988110,1890.78,debit,Kolkata,Mobile Banking,Grocery,0
T013538,C1865,2025-10-25 23:42:12.988110,7883.19,debit,Hyderabad,Online,Utilities,0
T013539,C0077,2025-09-08 08:06:12.988110,482.25,credit,Hyderabad,POS,Grocery,0
T013540,C0816,2025-08-31 04:35:12.988110,1416.49,credit,Hyderabad,POS,Fuel,0
T013541,C0768,2025-09-22 13:41:12.988110,3098.28,debit,Bangalore,Mobile Banking,Utilities,0
T013542,C0410,2025-09-14 23:14:12.988110,2442.12,debit,Bangalore,POS,Utilities,0
T013543,C1638,2025-12-09 18:15:12.988110,4833.0,credit,Hyderabad,POS,Utilities,0
T013544,C0106,2025-09-03 02:02:12.988110,4138.94,debit,Kolkata,ATM,Electronics,1
T013545,C1869,2025-11-04 11:15:12.988110,456.59,debit,Chennai,Online,Shopping,0
T013546,C0551,2026-01-16 09:17:12.988110,706.06,credit,Mumbai,Mobile Banking,Electronics,0
T013547,C1500,2025-09-11 19:54:12.988110,265.48,debit,Bangalore,Mobile Banking,Fuel,0
T013548,C0826,2025-10-22 00:45:12.988110,15246.37,debit,Chennai,Mobile Banking,Electronics,1
T013549,C1299,2025-11-21 14:28:12.988110,5183.04,debit,Bangalore,Online,Travel,0
T013550,C0088,2025-12-18 18:39:12.988110,9675.3,debit,Mumbai,Mobile Banking,Shopping,0
T013551,C1747,2025-08-24 23:44:12.988110,3896.4,debit,Hyderabad,ATM,Fuel,0
T013552,C0881,2025-11-04 16:09:12.988110,1077.35,debit,Mumbai,Mobile Banking,Travel,0
T013553,C1101,2026-01-24 02:21:12.988110,4925.54,credit,Mumbai,POS,Fuel,0
T013554,C1101,2025-11-06 16:21:12.988110,3519.41,debit,Bangalore,Mobile Banking,Travel,0
T013555,C1466,2025-12-31 14:18:12.988110,2622.87,debit,Kolkata,Online,Restaurant,0
T013556,C0540,2025-12-02 20:54:12.988110,2324.53,debit,Chennai,Online,Restaurant,0
T013557,C0245,2026-01-02 16:37:12.988110,5250.2,credit,Mumbai,Mobile Banking,Travel,0
T013558,C0578,2025-09-25 04:53:12.988110,4808.55,credit,Chennai,Online,Utilities,0
T013559,C1802,2026-01-31 15:58:12.988110,821.81,credit,Delhi,Mobile Banking,Utilities,0
T013560,C1406,2025-11-20 05:54:12.988110,8470.14,credit,Mumbai,POS,Grocery,0
T013561,C0982,2026-01-12 08:43:12.988110,5054.26,debit,Hyderabad,Online,Shopping,0
T013562,C0717,2025-08-14 04:05:12.988110,3837.29,debit,Hyderabad,Mobile Banking,Restaurant,0
T013563,C1594,2026-01-19 14:30:12.988110,6909.87,credit,Delhi,Mobile Banking,Fuel,0
T013564,C1737,2025-09-26 02:46:12.988110,834.21,debit,Delhi,Online,Fuel,1
T013565,C1761,2025-09-22 21:48:12.988110,12610.93,debit,Delhi,ATM,Grocery,0
T013566,C0142,2026-01-16 00:17:12.988110,1577.58,debit,Delhi,Online,Electronics,1
T013567,C0893,2026-01-11 10:53:12.988110,1524.19,credit,Kolkata,Mobile Banking,Restaurant,0
T013568,C1392,2025-08-20 06:10:12.988110,8434.36,debit,Bangalore,POS,Utilities,0
T013569,C1108,2025-10-22 14:12:12.988110,2032.26,debit,Mumbai,Online,Grocery,0
T013570,C1167,2025-12-27 19:43:12.988110,8880.66,debit,Chennai,Mobile Banking,Utilities,0
T013571,C0352,2026-01-19 21:45:12.988110,1987.56,debit,Chennai,POS,Shopping,0
T013572,C0545,2025-09-17 14:51:12.988110,4000.19,credit,Delhi,POS,Electronics,0
T013573,C0913,2025-09-27 21:41:12.988110,1312.31,debit,Kolkata,Online,Travel,0
T013574,C0152,2025-10-04 22:58:12.988110,6574.9,credit,Hyderabad,POS,Travel,0
T013575,C1182,2026-01-25 08:59:12.988110,913.25,debit,Mumbai,Online,Restaurant,0
T013576,C1470,2025-10-19 15:57:12.988110,11484.58,debit,Bangalore,Mobile Banking,Electronics,0
T013577,C0653,2026-01-30 21:47:12.988110,2323.28,debit,Hyderabad,ATM,Restaurant,0
T013578,C0958,2025-10-31 03:08:12.988110,3189.27,debit,Chennai,POS,Travel,0
T013579,C0763,2025-09-16 22:36:12.988110,121.58,debit,Kolkata,Online,Restaurant,0
T013580,C1327,2025-10-27 10:23:12.988110,18604.94,debit,Chennai,Online,Travel,0
T013581,C0624,2025-11-12 23:39:12.988110,8387.92,credit,Mumbai,Online,Grocery,0
T013582,C0656,2025-08-22 07:15:12.988110,2962.07,debit,Mumbai,ATM,Electronics,0
T013583,C0450,2025-09-28 12:29:12.988110,12645.0,credit,Bangalore,Mobile Banking,Restaurant,0
T013584,C0721,2025-12-16 05:50:12.988110,13372.57,credit,Delhi,ATM,Grocery,0
T013585,C1248,2026-01-01 10:39:12.988110,3807.69,debit,Bangalore,Online,Fuel,0
T013586,C0043,2025-11-23 15:28:12.988110,1331.89,debit,Chennai,Mobile Banking,Fuel,0
T013587,C0264,2025-10-16 16:33:12.988110,3338.47,debit,Chennai,Mobile Banking,Electronics,0
T013588,C1780,2025-09-12 19:59:12.988110,1963.72,credit,Bangalore,Online,Travel,0
T013589,C1027,2025-09-04 17:09:12.988110,2970.91,debit,Hyderabad,Online,Grocery,0
T013590,C1661,2025-10-17 10:19:12.988110,12117.67,debit,Delhi,ATM,Travel,0
T013591,C1292,2025-11-18 11:39:12.988110,1655.28,debit,Delhi,POS,Utilities,0
T013592,C0596,2025-11-12 17:53:12.988110,9130.72,credit,Mumbai,ATM,Travel,0
T013593,C1040,2025-11-24 16:18:12.988110,13690.05,debit,Delhi,ATM,Restaurant,0
T013594,C1358,2025-09-23 22:14:12.988110,8175.13,debit,Mumbai,ATM,Restaurant,0
T013595,C1488,2026-02-07 21:00:12.988110,3745.98,debit,Kolkata,POS,Fuel,0
T013596,C1083,2026-01-06 01:46:12.988110,4150.31,debit,Delhi,POS,Fuel,1
T013597,C1013,2025-08-24 03:34:12.988110,8563.86,credit,Delhi,POS,Restaurant,0
T013598,C0177,2025-12-09 12:25:12.988110,227.61,debit,Chennai,POS,Restaurant,0
T013599,C0063,2025-10-24 09:13:12.988110,6657.71,credit,Delhi,POS,Grocery,0
T013600,C0958,2025-10-31 07:28:12.988110,3763.08,credit,Chennai,Mobile Banking,Travel,0
T013601,C1003,2025-09-06 12:31:12.988110,2530.33,credit,Mumbai,POS,Shopping,0
T013602,C0561,2025-11-15 13:17:12.988110,7282.03,credit,Bangalore,POS,Shopping,0
T013603,C1331,2025-09-28 17:25:12.988110,1547.92,credit,Hyderabad,Online,Utilities,0
T013604,C1270,2025-11-12 19:49:12.988110,11294.46,debit,Bangalore,ATM,Grocery,0
T013605,C1313,2025-10-17 00:06:12.988110,5831.58,credit,Chennai,Online,Electronics,0
T013606,C1822,2025-12-29 01:41:12.988110,4710.04,credit,Chennai,Mobile Banking,Restaurant,0
T013607,C0955,2025-10-03 06:08:12.988110,3702.46,debit,Delhi,POS,Electronics,0
T013608,C1356,2025-11-21 23:08:12.988110,1196.1,debit,Kolkata,Mobile Banking,Grocery,0
T013609,C1551,2025-10-20 07:33:12.988110,4797.88,debit,Chennai,ATM,Travel,0
T013610,C0850,2025-10-29 00:51:12.988110,6453.36,credit,Mumbai,ATM,Fuel,0
T013611,C1279,2025-09-29 03:29:12.988110,58.79,debit,Chennai,ATM,Grocery,0
T013612,C0604,2026-02-03 05:28:12.988110,2281.84,debit,Kolkata,Online,Fuel,0
T013613,C1534,2025-12-23 14:55:12.988110,8932.79,debit,Bangalore,POS,Grocery,0
T013614,C1815,2025-11-02 10:02:12.988110,5001.23,debit,Delhi,POS,Travel,0
T013615,C1742,2025-09-02 16:05:12.988110,4776.07,debit,Mumbai,Online,Utilities,0
T013616,C0606,2025-11-18 01:36:12.988110,1297.82,credit,Mumbai,Mobile Banking,Restaurant,0
T013617,C1761,2026-01-09 09:54:12.988110,4999.57,debit,Hyderabad,ATM,Fuel,0
T013618,C1837,2026-01-28 01:28:12.988110,7712.4,debit,Mumbai,Mobile Banking,Electronics,1
T013619,C0830,2025-10-25 22:02:12.988110,2568.79,debit,Kolkata,ATM,Travel,0
T013620,C1487,2025-11-15 13:28:12.988110,1005.03,debit,Delhi,Mobile Banking,Restaurant,0
T013621,C1223,2025-11-30 11:04:12.988110,402.12,debit,Hyderabad,Online,Shopping,0
T013622,C1295,2025-08-28 05:58:12.988110,3523.02,credit,Delhi,Mobile Banking,Restaurant,0
T013623,C0746,2025-10-13 14:05:12.988110,5757.83,debit,Hyderabad,Mobile Banking,Restaurant,0
T013624,C0558,2025-10-29 07:48:12.988110,887.5,debit,Hyderabad,Online,Fuel,0
T013625,C0064,2025-10-25 13:47:12.988110,2736.1,credit,Hyderabad,Mobile Banking,Restaurant,0
T013626,C1254,2026-01-21 15:29:12.988110,4204.1,debit,Kolkata,ATM,Restaurant,0
T013627,C0942,2025-08-28 04:59:12.988110,847.18,debit,Kolkata,POS,Restaurant,0
T013628,C1976,2025-11-13 05:00:12.988110,1572.8,credit,Delhi,Mobile Banking,Utilities,0
T013629,C0249,2025-09-14 23:50:12.988110,4687.74,debit,Delhi,ATM,Fuel,0
T013630,C1270,2025-08-27 06:13:12.988110,6455.36,debit,Kolkata,Mobile Banking,Shopping,0
T013631,C0940,2025-09-02 12:10:12.988110,5052.92,debit,Hyderabad,POS,Grocery,0
T013632,C1611,2025-11-29 07:18:12.988110,6252.43,debit,Delhi,Online,Electronics,0
T013633,C0157,2026-01-08 13:27:12.988110,4355.45,debit,Chennai,Online,Utilities,0
T013634,C0735,2025-08-26 02:27:12.988110,9034.35,credit,Chennai,ATM,Utilities,0
T013635,C1726,2025-08-26 04:09:12.988110,8764.69,debit,Bangalore,ATM,Utilities,0
T013636,C0985,2025-12-31 16:21:12.988110,7954.25,debit,Chennai,ATM,Travel,0
T013637,C1588,2025-10-15 07:13:12.988110,4283.72,debit,Hyderabad,Online,Electronics,0
T013638,C1974,2025-08-20 23:35:12.988110,25689.68,debit,Bangalore,POS,Travel,0
T013639,C1112,2025-10-09 20:31:12.988110,199.49,credit,Delhi,Mobile Banking,Utilities,0
T013640,C1337,2025-10-21 20:18:12.988110,1088.62,credit,Bangalore,Online,Electronics,0
T013641,C1875,2025-08-19 14:22:12.988110,8274.2,debit,Kolkata,POS,Restaurant,0
T013642,C1090,2025-12-10 00:38:12.988110,8751.91,debit,Hyderabad,Online,Fuel,1
T013643,C0662,2026-02-09 09:37:12.988110,8539.47,debit,Hyderabad,ATM,Grocery,0
T013644,C1044,2025-11-09 22:28:12.988110,10306.59,debit,Mumbai,POS,Shopping,0
T013645,C0033,2025-10-21 15:07:12.988110,2746.17,debit,Chennai,ATM,Travel,0
T013646,C1864,2025-12-03 20:41:12.988110,13429.01,credit,Chennai,Mobile Banking,Electronics,0
T013647,C1817,2025-12-23 10:43:12.988110,1173.36,debit,Bangalore,POS,Restaurant,0
T013648,C0558,2025-12-10 20:48:12.988110,13819.02,debit,Kolkata,POS,Utilities,0
T013649,C0073,2025-09-17 08:15:12.988110,4067.3,debit,Bangalore,Mobile Banking,Restaurant,0
T013650,C1890,2025-12-12 19:51:12.988110,894.94,debit,Chennai,ATM,Electronics,0
T013651,C0825,2026-01-31 11:23:12.988110,6660.49,debit,Hyderabad,POS,Grocery,0
T013652,C1367,2026-01-09 20:34:12.988110,1754.03,debit,Delhi,Mobile Banking,Grocery,0
T013653,C1157,2025-12-31 16:12:12.988110,1245.24,debit,Kolkata,Mobile Banking,Utilities,0
T013654,C1079,2026-01-18 03:49:12.988110,944.17,credit,Hyderabad,Mobile Banking,Restaurant,0
T013655,C0061,2025-12-21 01:53:12.988110,149.23,debit,Delhi,Mobile Banking,Grocery,1
T013656,C1881,2025-10-27 12:29:12.988110,7233.49,debit,Kolkata,Online,Utilities,0
T013657,C1544,2026-01-18 00:36:12.988110,3332.57,debit,Kolkata,POS,Utilities,1
T013658,C0272,2026-01-04 15:07:12.988110,19252.79,debit,Mumbai,ATM,Fuel,0
T013659,C0246,2025-09-21 20:09:12.988110,2892.59,debit,Bangalore,POS,Restaurant,0
T013660,C1200,2025-08-17 06:52:12.988110,9268.72,credit,Mumbai,Online,Utilities,0
T013661,C0628,2025-10-06 00:56:12.988110,17224.91,credit,Hyderabad,POS,Shopping,0
T013662,C1341,2025-11-15 08:14:12.988110,113.59,debit,Bangalore,Mobile Banking,Shopping,0
T013663,C1807,2026-01-10 05:04:12.988110,556.44,debit,Mumbai,Online,Electronics,0
T013664,C0705,2026-01-09 23:06:12.988110,2137.51,debit,Delhi,POS,Utilities,0
T013665,C0662,2025-08-30 06:21:12.988110,10205.57,debit,Mumbai,Online,Electronics,0
T013666,C1155,2025-12-10 09:52:12.988110,9099.27,debit,Mumbai,Online,Grocery,0
T013667,C1126,2025-11-13 10:10:12.988110,2284.33,debit,Hyderabad,Online,Shopping,0
T013668,C0310,2026-01-12 18:19:12.988110,1115.12,debit,Kolkata,POS,Grocery,0
T013669,C1806,2025-12-11 11:09:12.988110,8105.55,debit,Bangalore,ATM,Grocery,0
T013670,C1316,2026-01-04 16:05:12.988110,4543.03,debit,Bangalore,Mobile Banking,Electronics,0
T013671,C1746,2026-02-03 14:50:12.988110,160.55,credit,Kolkata,Mobile Banking,Restaurant,0
T013672,C0495,2025-10-25 13:36:12.988110,8153.71,debit,Mumbai,Online,Grocery,0
T013673,C1385,2025-09-09 14:54:12.988110,15728.23,credit,Mumbai,Mobile Banking,Utilities,0
T013674,C0338,2025-08-31 15:58:12.988110,214.99,credit,Hyderabad,Mobile Banking,Grocery,0
T013675,C0579,2025-12-28 20:43:12.988110,1683.48,credit,Delhi,Mobile Banking,Shopping,0
T013676,C0010,2025-10-28 15:41:12.988110,8559.15,credit,Hyderabad,Online,Travel,0
T013677,C0049,2026-01-23 07:30:12.988110,4393.16,debit,Delhi,Online,Shopping,0
T013678,C1511,2026-01-22 05:38:12.988110,22713.9,debit,Mumbai,Online,Shopping,0
T013679,C0623,2025-10-26 09:35:12.988110,12355.2,debit,Mumbai,Online,Shopping,0
T013680,C1345,2025-11-20 09:26:12.988110,981.73,credit,Bangalore,Mobile Banking,Travel,0
T013681,C0731,2025-11-25 21:59:12.988110,5604.72,debit,Mumbai,ATM,Travel,0
T013682,C1593,2025-09-10 05:17:12.988110,5296.29,debit,Chennai,POS,Travel,0
T013683,C0795,2025-09-25 00:13:12.988110,587.49,debit,Hyderabad,Online,Travel,1
T013684,C0971,2026-01-09 21:15:12.988110,468.91,credit,Kolkata,POS,Fuel,0
T013685,C1649,2025-10-25 13:19:12.988110,4213.39,debit,Hyderabad,ATM,Fuel,0
T013686,C0133,2025-10-25 16:05:12.988110,2578.97,debit,Mumbai,ATM,Restaurant,0
T013687,C1607,2025-08-13 16:17:12.988110,3942.19,debit,Kolkata,Mobile Banking,Shopping,0
T013688,C0083,2025-10-17 19:11:12.988110,1364.48,debit,Kolkata,Online,Electronics,0
T013689,C0057,2025-10-16 17:36:12.988110,4067.13,credit,Delhi,ATM,Restaurant,0
T013690,C0376,2025-11-21 13:49:12.988110,2417.64,debit,Hyderabad,Mobile Banking,Grocery,0
T013691,C0349,2025-09-15 10:01:12.988110,10925.68,credit,Chennai,ATM,Restaurant,0
T013692,C0271,2025-10-07 05:43:12.988110,1827.04,credit,Chennai,Online,Grocery,0
T013693,C1507,2025-09-24 07:39:12.988110,10233.31,debit,Hyderabad,ATM,Grocery,0
T013694,C0111,2025-11-09 04:43:12.988110,2471.42,credit,Kolkata,POS,Restaurant,0
